	184	Lance Creek	43.0324700	-104.6419000	US	WY
	184	Lander	42.8330100	-108.7306700	US	WY
	184	Laramie	41.3113700	-105.5911000	US	WY
	184	Lingle	42.1363500	-104.3455100	US	WY
	184	Little America	41.5435700	-109.8590300	US	WY
	184	Lonetree	41.0544000	-110.1540400	US	WY
	184	Lost Springs	42.7655200	-104.9252500	US	WY
	184	Lovell	44.8374500	-108.3895600	US	WY
	184	Lucerne	43.7349600	-108.1764900	US	WY
	184	Lusk	42.7624700	-104.4521700	US	WY
	184	Lyman	41.3274500	-110.2929300	US	WY
	184	Mammoth	44.9766000	-110.7016000	US	WY
	184	Manderson	44.2694000	-107.9639900	US	WY
	184	Manville	42.7791300	-104.6177400	US	WY
	184	Marbleton	42.5535500	-110.1093200	US	WY
	184	McKinnon	41.0277300	-109.9359900	US	WY
	184	Meadow Acres	42.8577400	-106.0933500	US	WY
	184	Meadow Lark Lake	44.1755200	-107.2534000	US	WY
	184	Medicine Bow	41.8955200	-106.2047400	US	WY
	184	Meeteetse	44.1571800	-108.8715200	US	WY
	184	Midwest	43.4113600	-106.2800200	US	WY
	184	Mills	42.8405200	-106.3658600	US	WY
	184	Moorcroft	44.2633100	-104.9502500	US	WY
	184	Moose Wilson Road	43.5252100	-110.8446600	US	WY
	184	Mountain View	42.8535800	-106.3886400	US	WY
	184	Mountain View	41.2688400	-110.3398800	US	WY
	184	Newcastle	43.8547000	-104.2049400	US	WY
	184	North Rock Springs	41.6435800	-109.2656800	US	WY
	184	Opal	41.7691200	-110.3260000	US	WY
	184	Orin	42.6533000	-105.1924800	US	WY
	184	Osage	43.9808100	-104.4219000	US	WY
	184	Osmond	42.6829800	-110.9321400	US	WY
	184	Owl Creek	43.7810700	-108.5670600	US	WY
	184	Parkman	44.9569100	-107.3325800	US	WY
	184	Pavillion	43.2446800	-108.6901200	US	WY
	184	Pine Bluffs	41.1819300	-104.0691200	US	WY
	184	Pine Haven	44.3577600	-104.8105300	US	WY
	184	Pinedale	42.8666100	-109.8609900	US	WY
	184	Point of Rocks	41.6802400	-108.7856700	US	WY
	184	Powder River	43.0321900	-106.9872800	US	WY
	184	Powell	44.7538400	-108.7573500	US	WY
	184	Purple Sage	41.5508000	-109.3240200	US	WY
	184	Rafter J Ranch	43.4260400	-110.7990900	US	WY
	184	Ralston	44.7160600	-108.8645800	US	WY
